mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7
501,540,0.27662548,0.6939815,1.344509,3.2075784,2.2287805,0.982763
501,541,0.0,0.0,0.362744,0.111024,0.0,0.0
501,542,0.09740062,1.9248947,8.903477,8.043287,4.6569567,1.6136516
501,543,0.0024911996,0.06475938,2.3535898,5.0751796,3.244052,1.6557852
501,544,0.0,0.0,0.19275099,0.529357,0.0,0.0
501,545,0.0,0.24024516,0.37464657,0.78344256,0.5486901,0.30834895
501,546,0.0,0.046964176,1.9008242,4.804746,0.4555582,1.003495
501,547,0.0,1.0025455,3.3128605,6.686247,4.1400185,3.2431538
501,548,0.0,0.0,1.719806,4.0675006,1.9483513,1.5829371
501,549,0.08184479,0.50230086,2.970382,4.4446983,1.9043667,1.9471893
501,550,0.0,0.33634,1.4996253,1.6456033,1.2374642,0.7037962
501,551,0.0,0.0,2.9897618,6.1691127,2.2871566,0.932591
501,552,0.0,0.3229,2.0499065,2.700218,0.8695056,1.261673
501,553,0.0,1.0800716,16.884264,14.241872,4.817998,1.0776846
501,554,0.0,0.0,1.669323,4.68716,0.426969,1.027895
501,555,0.0,0.0,4.907763,2.094138,1.149761,0.842161
501,556,0.13345501,1.158159,5.9659,7.703801,2.226333,0.623975
501,557,0.0,0.287716,0.70107603,2.488728,0.79380596,0.27317
501,558,0.0,0.605726,2.602311,5.796624,3.0422766,1.8041043
501,560,0.0,0.017631557,0.19365577,0.10916272,0.05002138,0.23129112
501,561,0.0,0.13862534,0.23735562,0.07581952,0.5431391,0.48450166
501,562,0.0,3.018715,3.7208683,5.359359,4.25381,3.5439048
501,563,0.0,0.0,0.866369,0.479676,0.25361952,0.10647048
501,564,0.17527322,0.63894933,4.460215,13.683595,4.006936,1.5973967
501,565,0.0,0.38534448,1.7264448,4.34141,1.9930311,2.3958845
501,566,0.283017,4.010038,39.23532,37.43349,7.898834,6.900478
501,567,0.0,0.738626,1.7905197,2.660149,2.1631954,1.7012819
501,568,0.0,0.555038,0.81999093,2.7629745,1.0014255,0.701519
501,569,1.14843,10.672804,21.181387,28.665443,13.889128,11.291481
501,570,0.184161,2.6217206,4.616452,4.332306,4.2757373,2.4843197
501,571,0.08502,0.731332,3.16313,6.4315963,3.750251,0.610704
501,572,0.0,0.449456,4.747414,6.193033,0.99455595,0.92732704
501,574,0.32035512,0.41236904,3.713267,7.9761634,2.4159923,1.4550766
501,575,3.376462,74.0659,198.9983,128.6227,46.07234,18.758556
501,576,0.0,0.0,1.990801,1.5112919,1.0846481,0.098649
501,577,2.2152467,18.432123,58.34183,83.200134,29.571285,19.444046
501,578,0.0,0.283648,1.886679,5.922902,1.6709969,2.8209412
501,579,0.079405695,8.939235,25.086843,34.190945,19.7552,9.735464
501,580,0.0,4.0671005,20.947603,31.083033,19.560091,16.021116
501,581,0.165283,1.151826,2.270016,2.952219,1.7532645,1.6426685
501,582,0.0,0.5788747,6.740659,12.54869,4.025898,0.805535
501,583,0.15153301,2.360697,7.055251,5.725105,3.7222908,2.298054
501,584,0.0,0.094276,3.7106745,3.0184205,0.752983,1.482348
501,585,0.294021,2.0349867,7.015545,13.202636,7.6142926,6.5441327
501,586,0.0,0.0,0.427465,0.568514,0.112148,0.13373101
501,587,0.0,0.345744,0.293579,1.453339,0.0,0.0
501,588,0.86684144,32.948204,64.25499,27.777332,14.085818,11.471164
501,589,0.0,0.0,0.45566738,0.9106786,0.85843503,0.22715601
501,590,2.4644265,8.502834,20.412073,8.306241,3.33559,1.4737766
501,591,0.0,0.10158144,0.8477964,1.1658698,1.2881225,0.42417812
501,592,0.069921285,0.6746167,2.7528005,3.7890472,0.45482013,0.523825
501,593,0.0,0.106116876,0.61811113,0.822013,0.602069,0.48158202
501,594,5.3350647e-07,1.8628427,2.0514908,2.7312748,0.6214212,0.73599994
501,596,0.0,0.0,0.9272873,0.44888878,0.7326721,0.4362119
501,597,1.2425669e-05,0.29657564,0.43245766,0.12526795,0.35374713,0.22286656
501,598,0.22937056,5.4874377,36.720474,51.669815,21.446564,9.783299
501,599,0.64449,8.359737,16.291098,16.811182,7.43881,3.424489
501,601,0.0,0.392988,1.327974,2.1747737,0.8188292,0.860665
501,602,0.0,0.154808,2.0811307,2.1847954,1.2575545,1.1676935
501,603,0.00017328022,1.7410194,5.863709,13.224883,5.568694,3.2738678
501,604,2.8424058e-06,0.25874457,3.7118013,4.141996,1.959566,0.9076134
501,605,1.053028,4.9073076,16.916626,10.228132,4.6126924,3.2353132
501,606,0.0,0.0,3.328966,7.529615,3.435142,1.884568
501,607,0.0,1.0438346,7.00195,3.2189214,0.746648,0.370206
501,608,0.0,0.0,0.116164,0.0,0.112924,0.355464
501,609,0.0,1.2222644,4.5015016,8.403147,3.3697116,2.867781
501,610,0.0,0.0,1.545176,3.701316,0.669465,0.24112299
501,611,0.0,0.38917893,1.5265276,1.1088424,0.392185,1.003844
501,612,0.0,0.12975,1.5577018,2.4829211,0.467484,0.297262
501,613,0.111829996,0.28144044,0.87509257,1.155052,0.62088466,1.4023573
501,614,0.119025,0.098784,2.1489763,1.5394948,0.8382811,0.259518
501,615,0.0,0.00034416115,2.476192,4.2730446,1.262811,0.630561
501,616,0.0,0.295644,2.073195,1.8935993,1.1556787,0.695998
501,617,0.0,0.408074,0.5426591,0.62387913,0.536808,0.513772
501,618,0.0,0.0,0.0,0.0,0.16536269,0.0
501,619,0.0,0.14687335,0.819235,1.5671868,0.75832474,0.7411053
501,621,0.133705,0.36111462,1.0187929,0.9805344,0.5881182,1.9318198
501,622,0.5449333,2.1309304,8.244109,13.565317,9.681657,5.579381
501,623,0.3482727,1.1159806,1.6822437,2.5424767,0.5511484,1.5300418
501,624,0.0,0.822365,9.939245,10.645538,4.231449,0.78556
501,625,10.183411,62.02533,243.3434,234.64055,81.81662,50.955036
501,626,0.124726,2.9932396,11.513625,6.7180653,1.7150491,0.2739867
501,627,0.349604,3.587287,23.62225,18.029884,10.721434,5.492816
501,628,0.0,0.0,0.18304,0.69211286,0.51971024,0.34635186
501,629,0.0,1.051536,0.084807,0.0,0.122999996,0.096984
501,630,0.0,3.1272779,5.8553834,6.245891,2.491117,0.641277
501,631,0.0,0.6883203,8.852493,7.8076205,6.77796,2.250118
501,632,0.21201742,1.1563846,10.624415,14.296066,3.9100683,2.7973037
501,633,0.370347,2.048425,5.998028,12.244992,2.765005,2.5743828
501,634,4.1691585,33.91501,163.87172,194.05003,72.2401,40.805874
501,635,0.296532,3.9288568,18.820055,20.49496,9.81121,7.3469
501,636,0.0,0.698937,2.633168,5.656057,1.515959,0.9012709
501,637,0.23854347,0.44242653,2.906645,1.6234549,1.126915,1.653595
501,638,0.426096,0.667746,6.3730206,13.079174,7.0651793,5.7908273
501,639,7.0768205e-05,0.009175898,1.2914444,0.6855736,0.21730351,0.04071973
501,640,0.0,0.0,2.4707537,0.87806207,1.1126888,0.7432014
501,641,0.00030372856,3.142694,4.9730577,10.488447,4.0766644,2.963243
501,642,0.404679,4.15281,37.766308,36.30738,12.665657,8.994594
501,643,9.4813583e-07,5.1268962e-05,0.15911898,0.7831712,0.89973617,0.43711942
501,645,2.5713892,18.289923,120.49444,129.1807,46.36743,23.304857
501,646,0.07546,0.357509,0.627315,5.276464,0.680853,1.715402
501,647,0.0,0.30189002,2.357428,3.44962,2.185634,1.377005
501,648,0.0,0.0,0.1092,0.0,0.224424,0.408856
501,649,0.0,0.661046,3.752178,7.068936,1.091876,0.55092
