mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7
500,748,0.2073461,0.104182504,0.65923136,2.474261,0.91721714,0.0042419443
500,752,0.110531,0.089268,2.309465,2.0915809,1.431365,0.0
500,753,6.106817e-07,0.28906813,0.29142916,0.2380016,0.03539935,0.044833284
500,754,0.0,4.917786,3.6838672,2.8470645,0.44110438,0.0828
500,755,1.2287284,9.755043,4.612222,4.2607474,1.2545784,0.15909776
500,757,0.6010147,0.96995246,4.1684127,3.326546,0.3537634,0.15585093
500,758,0.0,0.51936,1.244181,1.029768,0.0,0.0
500,759,0.0,0.842004,1.628697,5.210812,0.0,0.355478
500,760,1.2748103,9.202458,7.5707054,6.8042817,3.8736727,1.200626
500,761,6.1329274,13.920583,16.018276,5.792043,1.9142289,0.59629685
500,762,0.0,0.06851851,0.0,0.546965,0.0,0.0
500,763,0.95184016,7.3092294,8.872771,6.841164,2.11088,1.0635815
500,764,0.06649437,0.3046054,0.17941423,0.039062005,0.0,0.0
500,765,0.0,0.0,1.9641601,0.6339229,0.105872,0.102816
500,767,15.574678,51.175648,26.56529,36.912987,10.915627,1.4449701
500,768,1.669716,1.730365,1.978419,0.881624,0.657406,0.433813
500,769,0.0,0.0,1.748682,1.09516,0.269756,0.538154
500,770,2.6219625,4.6005793,7.4909887,11.02678,2.3596327,0.6944478
500,771,0.0,0.16368,1.723454,0.82359403,1.713347,0.0
500,775,0.29852998,1.984569,4.3187747,3.15488,1.1508842,0.106193
500,776,0.98909414,5.6127915,4.062571,3.1706028,2.3243115,0.43732184
500,777,1.7213206,11.727766,8.167785,7.3954687,3.76193,3.7973282
500,778,2.757216,7.383732,8.311985,16.691332,3.5310419,1.9990413
500,779,18.825338,33.98258,24.139687,33.110336,13.161263,4.871734
500,780,22.715895,24.081072,30.774092,23.673985,6.9189854,1.1601423
500,781,7.2468653,3.7591178,6.1730223,3.231534,0.7915379,1.0336559
500,783,18.899569,18.532253,33.11924,21.413548,2.029013,0.3689961
500,784,1.6988617,13.340017,4.9910984,2.7159395,0.94029874,0.02766829
500,787,2.8548903,2.9809382,2.1794355,2.236873,0.33129856,0.025231434
500,788,0.14733025,8.172084,9.9041,12.634394,2.7440565,1.8028027
500,789,2.4553335,4.652515,8.371991,6.0457425,1.4661969,0.92171913
500,831,0.495,0.935,0.365,1.266,0.741,0.087
500,832,0.459,5.021,3.738,1.094,0.0,0.159
500,852,4.7621927,26.145475,7.110047,4.673151,1.7662458,0.30152035
500,884,1.1518717,2.275137,4.8769445,3.7472951,2.0037408,0.41048723
501,500,0.119564995,0.40012988,0.91723746,3.2028747,1.9076483,0.660999
501,502,1.5302762,25.650965,57.360966,67.03374,17.534113,4.837997
501,503,0.213928,5.23767,31.524586,27.315432,9.389271,3.481607
501,505,0.0,0.0,1.103983,0.694926,0.0,0.0
501,506,0.05764173,0.47601125,1.8648559,6.188842,2.1917474,1.2013006
501,507,0.004595,1.085487,3.3873577,0.9339294,1.171705,0.039557952
501,508,0.175916,1.4381123,6.5103054,8.188029,3.190973,1.2456852
501,509,0.0,0.35020798,2.7034266,5.9446125,1.7638506,0.66231936
501,510,0.0,0.69522727,3.2870128,8.546442,4.3983083,0.27869278
501,511,1.9446435,50.32643,105.36919,96.722435,28.859486,10.978968
501,512,0.0,0.314179,1.5535281,7.074515,2.5207584,0.25451905
501,513,0.11852292,6.500195,15.869425,14.753068,2.7094827,0.441046
501,514,1.0040514,7.0359073,41.4292,54.915794,14.318701,4.1415854
501,515,0.0,0.124712005,1.737469,3.3208082,0.6420088,0.105502
501,516,0.0,1.8891261,1.067816,3.965295,0.7118321,1.0499439
501,517,0.0032398081,0.24395141,4.3898034,3.0241191,1.2143209,1.8470556
501,518,0.0,0.203211,3.474466,5.419553,1.255128,0.155018
501,519,0.0,1.091598,2.7942097,4.292438,2.3748925,0.295338
501,520,0.804382,1.7812058,8.570637,13.851903,4.857888,1.8361446
501,521,0.0019366974,0.33560947,2.9274385,0.99765563,1.4285793,0.10457686
501,522,0.091745466,2.1103342,6.7730513,23.361816,8.924962,3.1377487
501,524,0.0,3.7030387,7.345014,7.7997026,1.4177129,0.47888485
501,525,0.0,0.590574,3.9543233,3.1351566,0.85370266,0.5480453
501,526,0.0,0.21955201,0.6943564,0.13435064,0.338373,0.0
501,527,0.0,1.522626,3.8257291,11.117611,3.9271638,1.2478585
501,528,0.0,1.57295,8.061599,20.814579,10.095957,2.2063394
501,529,0.0,0.213759,1.075847,0.75349146,0.5722705,0.0
501,530,0.107016,2.056398,10.973415,16.790098,7.397689,1.6258609
501,531,0.0,0.105646,2.6904428,5.974289,1.957583,0.12758201
501,532,0.0,0.37622654,0.80707943,1.77777,1.0544829,0.0
501,534,0.0,1.0256373,7.0925913,8.046496,7.261279,1.9862927
501,535,0.11157895,3.8339992,9.43441,9.265876,2.5304224,0.60273325
501,536,3.295347e-06,0.61972964,1.9909087,3.5944552,1.1096225,0.19827434
501,537,0.173512,0.7905493,4.456531,13.347994,5.62993,0.880638
501,539,0.0,0.061006002,1.9197279,12.03343,2.6959295,2.6995575
501,540,0.2152604,1.0181196,0.812014,2.9465148,2.239984,0.319122
501,542,0.23464961,1.4824433,8.976464,6.7770023,3.071605,1.487818
501,543,0.003093869,0.054988045,2.71734,12.294874,2.8551378,0.6081309
501,544,2.2699808e-06,0.051906418,0.988797,0.32836324,0.0001628163,1.6245414e-05
501,545,0.0,0.38492715,0.0,1.9321661,0.45026,0.331352
501,546,0.0,0.153917,1.8186585,7.5717406,4.2209682,0.832558
501,547,0.0,0.8192,2.731599,7.641042,3.4797418,2.166899
501,548,0.0,0.088003576,1.373101,5.9602356,1.56864,0.117653
501,549,0.0,0.24890506,2.3620977,5.6851726,3.3299468,0.658907
501,550,0.0,0.085512,1.8612083,3.8026626,0.89002204,0.23032302
501,551,0.035046,0.0,2.114686,6.808992,1.654187,0.531493
501,552,0.0,0.315633,1.289418,5.6029067,1.8601642,0.55116
501,553,0.0,0.9702743,12.544144,10.631395,1.2173444,0.37648004
501,554,0.0,0.0,1.814091,9.416147,4.603944,0.993405
501,555,0.0,0.280341,3.966952,3.629212,0.922484,0.327972
501,556,0.20741004,1.3134398,5.2622795,9.743849,1.8917164,0.5750425
501,557,0.0,0.143961,0.749733,3.066335,1.143196,0.0
501,558,0.0,0.35806796,4.211092,9.449419,2.972347,0.53584284
501,560,0.0,3.4498323e-06,0.2897353,1.3858405,0.1356537,0.5857874
501,561,0.0,0.0,0.34541532,0.35951355,0.41445655,0.15452294
501,562,0.0,1.619875,5.203557,6.905754,4.804174,1.6703708
501,563,0.0,0.32023,1.0920105,1.4948274,0.10071007,0.261867
501,564,0.2458398,0.2538652,4.833277,22.792913,4.830917,1.365619
501,565,0.0,1.1049666,1.814122,5.039275,2.3472643,0.8397306
501,566,0.565904,3.857662,35.598175,47.47298,9.546868,2.115352
501,567,0.0,0.84343296,1.9271755,8.3933735,1.6025211,0.40015703
501,568,0.119880006,0.415304,1.947703,5.2813673,1.9368964,0.424403
501,569,0.884841,9.325283,28.748789,33.618225,12.829002,5.277917
501,570,0.132678,0.88043255,4.7109327,4.938972,3.1767414,2.0870664
501,571,0.0,0.388458,2.214688,6.9444737,2.542209,0.258362
501,572,0.0,1.679321,4.655198,6.809203,0.6811633,0.3328777
501,574,0.0,0.834466,3.5925806,7.5528703,1.8777562,0.38105428
501,575,2.2847044,89.149,218.3146,154.57283,34.14168,10.289408
501,576,0.0,0.0,1.427942,2.712048,0.852771,0.0
501,577,0.8713934,19.90622,60.337578,74.00242,31.773985,8.8198805
501,578,0.0,0.436157,1.8869721,7.971024,3.991501,0.85114396
501,579,0.159041,11.538936,29.909937,50.11399,23.453964,4.4847937
501,580,0.0,4.306369,19.274145,42.157455,25.98424,10.096795
501,581,0.091581,3.252702,1.5348719,5.0316987,1.2775614,0.350262
501,582,0.0,0.46763793,8.3729,14.249604,4.7740726,0.410308
501,583,0.15767,2.655169,6.3253393,5.0093274,1.2574818,1.2819927
501,584,0.24284099,0.19971569,2.89294,2.6597593,1.004481,0.35373402
501,585,0.509178,2.6412039,8.869516,17.843208,11.192751,3.0003886
501,587,0.0,0.0,0.43310344,2.2835364,0.44833,0.0
501,588,1.0369271,34.342113,58.5813,34.421482,11.913251,3.2846603
501,589,0.0,0.0,0.6123479,0.022711081,1.118358,0.0
501,590,2.02595,5.981433,15.099249,7.931077,1.8708951,0.5375
501,591,0.0,0.27471706,1.1473694,1.9570521,0.9331678,0.0
501,592,0.0,0.211696,3.6850262,3.529303,2.6863697,1.2748724
501,593,0.0,0.157276,1.0400496,1.1134315,1.4707208,0.83716726
501,594,0.0,1.291401,3.9752877,3.309005,1.1130884,0.545584
501,596,0.0,0.15656161,0.8655074,1.1947471,0.72894716,0.91782284
501,597,0.18365589,0.39280683,0.1480339,0.34191054,0.3153382,0.16783668
501,598,0.26686922,4.5322638,32.37884,72.47664,28.125006,3.7644148
501,599,0.88267297,7.861871,13.464096,22.77628,5.542244,2.2534554
501,601,0.0,0.444434,1.036894,2.4523737,0.7389422,0.303227
501,602,0.0,0.635212,1.1459247,3.7228315,1.3817677,0.56530505
501,603,1.8514209e-05,1.2122369,6.9246397,14.070549,5.9310627,1.1071018
501,604,0.031889997,0.571941,2.7636979,9.126862,2.5988038,1.1501232
501,605,1.103127,5.1736927,17.995344,11.855684,3.7215784,0.9607369
501,606,0.0,0.20739901,2.7955241,9.063059,3.391996,1.244114
501,607,0.0,2.1567545,5.1913195,3.734308,1.0375962,0.17824186
501,609,0.06045893,2.4944885,7.457778,9.269184,4.159499,1.175057
501,610,0.0,0.0,1.411356,5.747175,1.032354,0.0
501,611,0.0,0.6459149,1.4630533,3.314342,0.29949,0.75353503
501,612,0.0,0.22154,1.8297162,3.5442348,0.439123,0.190676
501,613,0.0,0.14248,0.480526,1.524766,0.40894362,0.8012804
501,614,0.0,1.1072235,1.8580247,1.0331638,0.14621396,0.896083
501,615,0.0,0.2848967,1.8215592,6.1885724,2.12453,0.30042002
501,616,0.0,1.0659492,1.3154147,1.9302349,0.7188637,0.2315514
501,617,0.0,0.21326101,0.6344678,1.3605943,0.83515,0.28916022
501,619,0.0,0.0,0.5969,1.6264838,0.515777,0.75718725
501,621,0.15107669,0.25373033,1.5834104,1.1662532,1.1539425,0.07408291
501,622,0.9071172,3.2657223,8.614083,15.600135,8.843762,3.9471185
501,623,0.1891337,1.3510383,1.492366,2.144091,1.560004,0.942796
501,624,0.1314457,0.9493423,6.352778,14.314858,3.6504729,0.339556
501,625,7.7094793,55.208054,202.94191,208.67247,70.31028,24.264343
501,626,0.0,1.9815133,7.842281,5.1025257,1.3039477,0.17476934
501,627,0.44688326,3.6801043,22.319605,19.944828,9.161435,3.4434536
501,628,0.0,0.0,1.223584,0.133665,0.235246,0.0
501,629,0.0,0.74051,0.441251,0.0,0.0,0.048363
501,630,0.103194,1.8822349,2.808186,5.462169,1.4525748,1.1959118
501,631,0.0,0.974448,7.579904,5.524304,2.3336296,1.2204002
501,632,0.0,1.03374,6.036844,26.967075,6.0923123,2.1514237
501,633,0.423873,1.345441,8.212185,15.270538,3.386157,1.072205
501,634,4.9114733,35.09525,153.38547,228.70139,67.71774,19.181805
501,635,0.599534,5.3861947,15.284511,15.665833,5.7127895,2.162155
501,636,0.0,0.143658,2.406223,7.137805,0.88954514,0.14524883
501,637,0.16308513,1.0156094,1.3493425,3.589567,2.346603,1.147011
501,638,0.78915703,0.5311937,5.802372,16.1168,8.909206,1.710314
501,639,6.3682305e-06,0.3317929,0.833053,0.025868528,0.119291544,0.0
501,640,0.0,0.0,1.384164,0.61632603,0.274964,0.0
501,641,0.0007077235,1.357113,6.025914,13.696668,2.5418231,0.42581853
501,642,0.18597615,6.5827804,45.086506,47.208008,13.9528885,3.1122048
501,643,0.2843482,0.49319166,0.23418109,1.1305538,0.27323577,0.1254605
501,645,2.8680148,21.10212,105.81665,158.22705,38.73219,11.8286295
501,646,0.0,0.911505,1.739157,5.153277,1.56722,0.0
501,647,0.0,0.0,3.1425784,6.8351088,1.1470689,0.50325
501,649,0.1530779,0.5743941,3.12936,9.44322,1.4159058,0.15822524
501,650,0.0,1.540344,4.882984,10.659497,2.3005514,0.111111
501,653,0.0,0.5590661,0.24112038,0.8733973,0.19859476,0.026777238
501,655,0.0,0.136278,0.9208872,1.3951248,0.922687,0.65173197
501,656,0.16247949,0.73730814,4.569459,15.15653,6.1529894,0.8688481
501,657,0.0,0.0,0.418899,1.793403,0.0,0.0
501,659,0.47141087,0.41758224,0.46395773,1.4637396,0.1415452,0.0
501,660,0.25469366,5.2492867,11.106796,18.639164,5.4506083,1.1080487
501,661,0.0,0.18450001,4.068884,16.522343,8.66514,0.683579
501,662,0.0,0.08806,0.999461,11.118426,4.474952,0.56626403
501,663,0.084745005,1.6445082,3.2754424,4.5642467,1.5585812,1.0226274
501,664,0.074451,2.4305344,2.293559,4.4766326,1.7365031,0.334667
501,665,0.15635017,0.08410583,1.3765754,1.7080383,1.1361161,0.11946782
501,667,0.089182004,0.0,0.5866775,1.5389764,0.1646801,0.0
501,668,0.0,1.151801,3.63512,4.3509045,1.8440425,1.3677663
501,669,0.0,2.4587317,20.297358,13.597032,1.8441628,0.44520637
501,670,2.9147224,13.211404,39.71431,43.1458,13.181507,7.214917
501,671,0.0,0.558733,0.207036,0.142142,0.330003,0.418895
501,672,0.0,0.155532,1.8105168,4.658042,1.5953118,1.4038923
501,673,0.0,0.0,0.189508,1.610197,0.0,0.0
501,674,0.29088366,3.0594387,11.266572,9.019815,3.0823045,0.4594904
501,675,0.0,0.508531,5.30018,17.517927,6.8406987,1.558419
501,676,0.411514,0.472327,12.27239,21.93208,4.3617163,1.11873
501,677,0.07704,0.642361,6.702415,18.149101,7.2684402,0.631039
501,678,0.060152266,1.4737493,1.950357,3.515636,1.378067,1.4297035
501,679,0.14829099,1.1382725,6.3739853,17.265564,2.849958,0.337446
